phase,subject_nr,dv_order,context,block,trial,cond_order,repetition,valence,conditioning,stim1,stim2,identification,identification_resp,identification_time
trials,500,eval_first,c1,1,33,2,3,negative,extinction,empty.png,4.png,0,NA,NA
trials,500,eval_first,c1,1,34,2,NA,NA,NA,2.png,6.png,0,NA,NA
trials,500,eval_first,c1,1,35,2,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,500,eval_first,c1,1,36,2,NA,NA,NA,empty.png,19.png,0,NA,NA
trials,500,eval_first,c1,1,37,2,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,500,eval_first,c1,1,38,2,NA,NA,NA,5720.JPG,empty.png,0,NA,NA
trials,500,eval_first,c1,1,39,2,2,negative,acquisition,9432.JPG,26.png,0,NA,NA
trials,500,eval_first,c1,1,40,2,2,neutral,extinction,empty.png,23.png,0,NA,NA
trials,500,eval_first,c1,1,41,2,1,neutral,extinction,empty.png,17.png,0,NA,NA
trials,500,eval_first,c1,1,42,2,1,positive,acquisition,1750.JPG,21.png,0,NA,NA
trials,500,eval_first,c1,1,43,2,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,500,eval_first,c1,1,44,2,1,negative,extinction,empty.png,18.png,0,NA,NA
trials,500,eval_first,c1,1,45,2,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,500,eval_first,c1,1,46,2,NA,NA,NA,5611.JPG,empty.png,0,NA,NA
trials,500,eval_first,c1,1,47,2,NA,NA,NA,16.png,25.png,0,NA,NA
trials,500,eval_first,c1,1,48,2,2,negative,extinction,empty.png,8.png,0,NA,NA
trials,500,eval_first,c1,1,49,2,1,neutral,acquisition,7006.JPG,11.png,0,NA,NA
trials,500,eval_first,c1,1,50,2,2,negative,acquisition,9331.JPG,7.png,0,NA,NA
trials,500,eval_first,c1,1,51,2,2,neutral,acquisition,7006.JPG,11.png,0,NA,NA
trials,500,eval_first,c1,1,52,2,1,positive,extinction,empty.png,10.png,0,NA,NA
trials,500,eval_first,c1,1,53,2,2,neutral,extinction,empty.png,17.png,0,NA,NA
trials,500,eval_first,c1,1,54,2,2,negative,extinction,empty.png,18.png,0,NA,NA
trials,500,eval_first,c1,1,55,2,3,neutral,extinction,empty.png,23.png,0,NA,NA
trials,500,eval_first,c1,1,56,2,1,positive,acquisition,1500.JPG,5.png,0,NA,NA
trials,500,eval_first,c1,1,57,2,NA,NA,NA,empty.png,5720.JPG,0,NA,NA
trials,500,eval_first,c1,1,58,2,NA,NA,NA,22.png,15.png,0,NA,NA
trials,500,eval_first,c1,1,59,2,NA,NA,NA,empty.png,13.png,0,NA,NA
trials,500,eval_first,c1,1,60,2,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,500,eval_first,c1,1,61,2,NA,NA,NA,19.png,empty.png,0,NA,NA
trials,500,eval_first,c1,1,62,2,3,neutral,extinction,empty.png,17.png,1,nothing,4693
trials,500,eval_first,c1,1,63,2,1,neutral,extinction,empty.png,3.png,0,NA,NA
trials,500,eval_first,c1,1,64,2,3,negative,acquisition,9432.JPG,26.png,0,NA,NA
trials,500,eval_first,c1,1,65,2,2,neutral,acquisition,7009.JPG,9.png,0,NA,NA
trials,500,eval_first,c1,1,66,2,NA,NA,NA,5660.JPG,9000.JPG,0,NA,NA
trials,500,eval_first,c1,1,67,2,NA,NA,NA,empty.png,5720.JPG,0,NA,NA
trials,500,eval_first,c1,1,68,2,2,neutral,acquisition,7002.JPG,14.png,0,NA,NA
trials,500,eval_first,c1,1,69,2,NA,NA,NA,5611.JPG,empty.png,0,NA,NA
trials,500,eval_first,c1,1,70,2,NA,NA,NA,5250.JPG,5970.JPG,0,NA,NA
trials,500,eval_first,c1,1,71,2,NA,NA,NA,5660.JPG,9000.JPG,0,NA,NA
trials,500,eval_first,c1,1,72,2,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,500,eval_first,c1,1,73,2,2,positive,extinction,empty.png,10.png,0,NA,NA
trials,500,eval_first,c1,1,74,2,2,positive,acquisition,1500.JPG,5.png,0,NA,NA
trials,500,eval_first,c1,1,75,2,NA,NA,NA,13.png,empty.png,0,NA,NA
trials,500,eval_first,c1,1,76,2,2,positive,extinction,empty.png,24.png,0,NA,NA
trials,500,eval_first,c1,1,77,2,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,500,eval_first,c1,1,78,2,2,positive,acquisition,1750.JPG,21.png,0,NA,NA
trials,500,eval_first,c1,1,79,2,2,neutral,extinction,empty.png,3.png,0,NA,NA
trials,500,eval_first,c1,1,80,2,NA,NA,NA,13.png,empty.png,0,NA,NA
trials,500,eval_first,c1,1,81,2,3,negative,acquisition,9331.JPG,7.png,1,human,3363
trials,500,eval_first,c1,1,82,2,2,negative,acquisition,9265.JPG,12.png,0,NA,NA
trials,500,eval_first,c1,1,83,2,3,negative,extinction,empty.png,8.png,0,NA,NA
trials,500,eval_first,c1,1,84,2,1,positive,extinction,empty.png,1.png,0,NA,NA
trials,500,eval_first,c1,1,85,2,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,500,eval_first,c1,1,86,2,NA,NA,NA,2.png,6.png,0,NA,NA
trials,500,eval_first,c1,1,87,2,2,positive,extinction,empty.png,1.png,0,NA,NA
trials,500,eval_first,c1,1,88,2,3,negative,extinction,empty.png,18.png,1,nothing,2693
trials,500,eval_first,c1,1,89,2,3,positive,acquisition,1750.JPG,21.png,0,NA,NA
trials,500,eval_first,c1,1,90,2,NA,NA,NA,5870.JPG,9280.JPG,0,NA,NA
trials,500,eval_first,c1,1,91,2,3,positive,extinction,empty.png,24.png,1,nothing,2485
trials,500,eval_first,c1,1,92,2,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,500,eval_first,c1,1,93,2,3,neutral,acquisition,7002.JPG,14.png,1,object,2034
trials,500,eval_first,c1,1,94,2,NA,NA,NA,5870.JPG,9280.JPG,0,NA,NA
trials,500,eval_first,c1,1,95,2,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,500,eval_first,c1,1,96,2,NA,NA,NA,16.png,25.png,0,NA,NA
trials,500,eval_first,c1,1,97,2,3,neutral,acquisition,7006.JPG,11.png,0,NA,NA
trials,500,eval_first,c1,1,98,2,3,neutral,extinction,empty.png,3.png,0,NA,NA
trials,500,eval_first,c1,1,99,2,3,positive,extinction,empty.png,1.png,0,NA,NA
trials,500,eval_first,c1,1,100,2,NA,NA,NA,5660.JPG,9000.JPG,0,NA,NA
trials,500,eval_first,c1,1,101,2,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,500,eval_first,c1,1,102,2,3,positive,acquisition,1460.JPG,20.png,0,NA,NA
trials,500,eval_first,c1,1,103,2,3,negative,acquisition,9265.JPG,12.png,0,NA,NA
trials,500,eval_first,c1,1,104,2,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,500,eval_first,c1,1,105,2,NA,NA,NA,5870.JPG,9280.JPG,0,NA,NA
trials,500,eval_first,c1,1,106,2,3,positive,extinction,empty.png,10.png,0,NA,NA
trials,500,eval_first,c1,1,107,2,3,neutral,acquisition,7009.JPG,9.png,0,NA,NA
trials,500,eval_first,c1,1,108,2,3,positive,acquisition,1500.JPG,5.png,1,animal,1810
trials,500,eval_first,c1,2,1,2,NA,NA,NA,empty.png,19.png,0,NA,NA
trials,500,eval_first,c1,2,2,2,NA,NA,NA,16.png,25.png,0,NA,NA
trials,500,eval_first,c1,2,3,2,NA,NA,NA,empty.png,5611.JPG,0,NA,NA
trials,500,eval_first,c1,2,4,2,4,negative,extinction,empty.png,4.png,0,NA,NA
trials,500,eval_first,c1,2,5,2,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,500,eval_first,c1,2,6,2,NA,NA,NA,5660.JPG,9000.JPG,0,NA,NA
trials,500,eval_first,c1,2,7,2,NA,NA,NA,5870.JPG,9280.JPG,0,NA,NA
trials,500,eval_first,c1,2,8,2,4,negative,extinction,empty.png,8.png,0,NA,NA
trials,500,eval_first,c1,2,9,2,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,500,eval_first,c1,2,10,2,4,neutral,acquisition,7002.JPG,14.png,0,NA,NA
trials,500,eval_first,c1,2,11,2,4,neutral,extinction,empty.png,3.png,0,NA,NA
trials,500,eval_first,c1,2,12,2,NA,NA,NA,22.png,15.png,0,NA,NA
trials,500,eval_first,c1,2,13,2,4,negative,acquisition,9432.JPG,26.png,0,NA,NA
trials,500,eval_first,c1,2,14,2,5,neutral,extinction,empty.png,3.png,0,NA,NA
trials,500,eval_first,c1,2,15,2,4,positive,extinction,empty.png,10.png,0,NA,NA
trials,500,eval_first,c1,2,16,2,4,neutral,extinction,empty.png,23.png,0,NA,NA
trials,500,eval_first,c1,2,17,2,4,neutral,acquisition,7009.JPG,9.png,0,NA,NA
trials,500,eval_first,c1,2,18,2,4,positive,extinction,empty.png,1.png,0,NA,NA
trials,500,eval_first,c1,2,19,2,4,negative,acquisition,9265.JPG,12.png,0,NA,NA
trials,500,eval_first,c1,2,20,2,5,neutral,acquisition,7002.JPG,14.png,0,NA,NA
trials,500,eval_first,c1,2,21,2,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,500,eval_first,c1,2,22,2,4,positive,acquisition,1500.JPG,5.png,0,NA,NA
trials,500,eval_first,c1,2,23,2,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,500,eval_first,c1,2,24,2,5,negative,acquisition,9265.JPG,12.png,0,NA,NA
trials,500,eval_first,c1,2,25,2,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,500,eval_first,c1,2,26,2,NA,NA,NA,empty.png,13.png,0,NA,NA
trials,500,eval_first,c1,2,27,2,4,positive,extinction,empty.png,24.png,0,NA,NA
trials,500,eval_first,c1,2,28,2,NA,NA,NA,16.png,25.png,0,NA,NA
trials,500,eval_first,c1,2,29,2,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,500,eval_first,c1,2,30,2,5,negative,acquisition,9432.JPG,26.png,0,NA,NA
trials,500,eval_first,c1,2,31,2,5,positive,extinction,empty.png,10.png,0,NA,NA
trials,500,eval_first,c1,2,32,2,NA,NA,NA,5250.JPG,5970.JPG,0,NA,NA
trials,500,eval_first,c1,2,33,2,5,positive,extinction,empty.png,1.png,0,NA,NA
trials,500,eval_first,c1,2,34,2,6,positive,extinction,empty.png,10.png,0,NA,NA
trials,500,eval_first,c1,2,35,2,4,negative,acquisition,9331.JPG,7.png,0,NA,NA
trials,500,eval_first,c1,2,36,2,6,neutral,extinction,empty.png,3.png,1,nothing,2464
trials,500,eval_first,c1,2,37,2,NA,NA,NA,13.png,empty.png,0,NA,NA
trials,500,eval_first,c1,2,38,2,NA,NA,NA,5660.JPG,9000.JPG,0,NA,NA
trials,500,eval_first,c1,2,39,2,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,500,eval_first,c1,2,40,2,5,negative,acquisition,9331.JPG,7.png,0,NA,NA
trials,500,eval_first,c1,2,41,2,5,neutral,acquisition,7009.JPG,9.png,0,NA,NA
trials,500,eval_first,c1,2,42,2,6,negative,acquisition,9331.JPG,7.png,0,NA,NA
trials,500,eval_first,c1,2,43,2,4,positive,acquisition,1750.JPG,21.png,0,NA,NA
trials,500,eval_first,c1,2,44,2,4,negative,extinction,empty.png,18.png,0,NA,NA
trials,500,eval_first,c1,2,45,2,6,positive,extinction,empty.png,1.png,1,nothing,3151
trials,500,eval_first,c1,2,46,2,5,positive,extinction,empty.png,24.png,0,NA,NA
trials,500,eval_first,c1,2,47,2,NA,NA,NA,empty.png,5611.JPG,0,NA,NA
trials,500,eval_first,c1,2,48,2,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,500,eval_first,c1,2,49,2,6,positive,extinction,empty.png,24.png,0,NA,NA
trials,500,eval_first,c1,2,50,2,NA,NA,NA,16.png,25.png,0,NA,NA
trials,500,eval_first,c1,2,51,2,4,neutral,extinction,empty.png,17.png,0,NA,NA
trials,500,eval_first,c1,2,52,2,NA,NA,NA,5250.JPG,5970.JPG,0,NA,NA
trials,500,eval_first,c1,2,53,2,5,negative,extinction,empty.png,4.png,0,NA,NA
trials,500,eval_first,c1,2,54,2,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,500,eval_first,c1,2,55,2,NA,NA,NA,22.png,15.png,0,NA,NA
trials,500,eval_first,c1,2,56,2,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,500,eval_first,c1,2,57,2,NA,NA,NA,27.png,empty.png,0,NA,NA
trials,500,eval_first,c1,2,58,2,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,500,eval_first,c1,2,59,2,5,negative,extinction,empty.png,18.png,0,NA,NA
trials,500,eval_first,c1,2,60,2,6,negative,acquisition,9265.JPG,12.png,1,human,2037
trials,500,eval_first,c1,2,61,2,NA,NA,NA,empty.png,5780.JPG,0,NA,NA
trials,500,eval_first,c1,2,62,2,NA,NA,NA,5870.JPG,9280.JPG,0,NA,NA
trials,500,eval_first,c1,2,63,2,5,neutral,extinction,empty.png,23.png,0,NA,NA
trials,500,eval_first,c1,2,64,2,5,negative,extinction,empty.png,8.png,0,NA,NA
trials,500,eval_first,c1,2,65,2,NA,NA,NA,5780.JPG,empty.png,0,NA,NA
trials,500,eval_first,c1,2,66,2,NA,NA,NA,19.png,empty.png,0,NA,NA
trials,500,eval_first,c1,2,67,2,4,positive,acquisition,1460.JPG,20.png,0,NA,NA
trials,500,eval_first,c1,2,68,2,NA,NA,NA,empty.png,27.png,0,NA,NA
trials,500,eval_first,c1,2,69,2,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,500,eval_first,c1,2,70,2,NA,NA,NA,empty.png,5780.JPG,0,NA,NA
trials,500,eval_first,c1,2,71,2,6,neutral,acquisition,7009.JPG,9.png,1,object,3157
trials,500,eval_first,c1,2,72,2,NA,NA,NA,5720.JPG,empty.png,0,NA,NA
trials,500,eval_first,c1,2,73,2,NA,NA,NA,22.png,15.png,0,NA,NA
trials,500,eval_first,c1,2,74,2,NA,NA,NA,empty.png,27.png,0,NA,NA
trials,500,eval_first,c1,2,75,2,NA,NA,NA,empty.png,19.png,0,NA,NA
trials,500,eval_first,c1,2,76,2,6,negative,acquisition,9432.JPG,26.png,0,NA,NA
trials,500,eval_first,c1,2,77,2,NA,NA,NA,2.png,6.png,0,NA,NA
trials,500,eval_first,c1,2,78,2,NA,NA,NA,5250.JPG,5970.JPG,0,NA,NA
trials,500,eval_first,c1,2,79,2,NA,NA,NA,empty.png,5611.JPG,0,NA,NA
trials,500,eval_first,c1,2,80,2,6,negative,extinction,empty.png,18.png,0,NA,NA
trials,500,eval_first,c1,2,81,2,6,negative,extinction,empty.png,8.png,1,nothing,1345
trials,500,eval_first,c1,2,82,2,5,positive,acquisition,1500.JPG,5.png,0,NA,NA
trials,500,eval_first,c1,2,83,2,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,500,eval_first,c1,2,84,2,4,neutral,acquisition,7006.JPG,11.png,0,NA,NA
trials,500,eval_first,c1,2,85,2,5,positive,acquisition,1460.JPG,20.png,0,NA,NA
trials,500,eval_first,c1,2,86,2,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,500,eval_first,c1,2,87,2,5,positive,acquisition,1750.JPG,21.png,0,NA,NA
trials,500,eval_first,c1,2,88,2,NA,NA,NA,2.png,6.png,0,NA,NA
trials,500,eval_first,c1,2,89,2,6,positive,acquisition,1500.JPG,5.png,0,NA,NA
trials,500,eval_first,c1,2,90,2,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,500,eval_first,c1,2,91,2,6,negative,extinction,empty.png,4.png,0,NA,NA
trials,500,eval_first,c1,2,92,2,NA,NA,NA,2.png,6.png,0,NA,NA
trials,500,eval_first,c1,2,93,2,NA,NA,NA,13.png,empty.png,0,NA,NA
trials,500,eval_first,c1,2,94,2,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,500,eval_first,c1,2,95,2,6,positive,acquisition,1750.JPG,21.png,0,NA,NA
trials,500,eval_first,c1,2,96,2,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,500,eval_first,c1,2,97,2,6,neutral,acquisition,7002.JPG,14.png,0,NA,NA
trials,500,eval_first,c1,2,98,2,5,neutral,acquisition,7006.JPG,11.png,0,NA,NA
trials,500,eval_first,c1,2,99,2,NA,NA,NA,5870.JPG,9280.JPG,0,NA,NA
trials,500,eval_first,c1,2,100,2,5,neutral,extinction,empty.png,17.png,0,NA,NA
trials,500,eval_first,c1,2,101,2,6,neutral,acquisition,7006.JPG,11.png,0,NA,NA
trials,500,eval_first,c1,2,102,2,NA,NA,NA,5660.JPG,9000.JPG,0,NA,NA
trials,500,eval_first,c1,2,103,2,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,500,eval_first,c1,2,104,2,6,neutral,extinction,empty.png,23.png,0,NA,NA
trials,500,eval_first,c1,2,105,2,NA,NA,NA,empty.png,5720.JPG,0,NA,NA
trials,500,eval_first,c1,2,106,2,6,neutral,extinction,empty.png,17.png,0,NA,NA
trials,500,eval_first,c1,2,107,2,6,positive,acquisition,1460.JPG,20.png,1,animal,2060
trials,500,eval_first,c1,2,108,2,NA,NA,NA,empty.png,5720.JPG,0,NA,NA
trials,500,eval_first,c1,3,1,2,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,500,eval_first,c1,3,2,2,NA,NA,NA,22.png,15.png,0,NA,NA
trials,500,eval_first,c1,3,3,2,7,positive,extinction,empty.png,24.png,0,NA,NA
trials,500,eval_first,c1,3,4,2,7,neutral,extinction,empty.png,3.png,0,NA,NA
trials,500,eval_first,c1,3,5,2,7,negative,acquisition,9331.JPG,7.png,0,NA,NA
trials,500,eval_first,c1,3,6,2,7,negative,acquisition,9432.JPG,26.png,0,NA,NA
trials,500,eval_first,c1,3,7,2,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,500,eval_first,c1,3,8,2,NA,NA,NA,16.png,25.png,0,NA,NA
trials,500,eval_first,c1,3,9,2,7,negative,acquisition,9265.JPG,12.png,0,NA,NA
trials,500,eval_first,c1,3,10,2,7,negative,extinction,empty.png,4.png,0,NA,NA
trials,500,eval_first,c1,3,11,2,NA,NA,NA,27.png,empty.png,0,NA,NA
trials,500,eval_first,c1,3,12,2,7,positive,extinction,empty.png,1.png,0,NA,NA
trials,500,eval_first,c1,3,13,2,NA,NA,NA,empty.png,5720.JPG,0,NA,NA
trials,500,eval_first,c1,3,14,2,NA,NA,NA,empty.png,19.png,0,NA,NA
trials,500,eval_first,c1,3,15,2,NA,NA,NA,5660.JPG,9000.JPG,0,NA,NA
trials,500,eval_first,c1,3,16,2,NA,NA,NA,5720.JPG,empty.png,0,NA,NA
trials,500,eval_first,c1,3,17,2,7,positive,extinction,empty.png,10.png,0,NA,NA
trials,500,eval_first,c1,3,18,2,7,negative,extinction,empty.png,8.png,0,NA,NA
trials,500,eval_first,c1,3,19,2,8,positive,extinction,empty.png,24.png,0,NA,NA
trials,500,eval_first,c1,3,20,2,8,positive,extinction,empty.png,1.png,0,NA,NA
trials,500,eval_first,c1,3,21,2,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,500,eval_first,c1,3,22,2,7,neutral,acquisition,7002.JPG,14.png,0,NA,NA
trials,500,eval_first,c1,3,23,2,7,neutral,acquisition,7006.JPG,11.png,0,NA,NA
trials,500,eval_first,c1,3,24,2,NA,NA,NA,2.png,6.png,0,NA,NA
trials,500,eval_first,c1,3,25,2,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,500,eval_first,c1,3,26,2,8,neutral,acquisition,7002.JPG,14.png,0,NA,NA
trials,500,eval_first,c1,3,27,2,8,negative,acquisition,9432.JPG,26.png,0,NA,NA
trials,500,eval_first,c1,3,28,2,8,neutral,acquisition,7006.JPG,11.png,0,NA,NA
trials,500,eval_first,c1,3,29,2,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,500,eval_first,c1,3,30,2,NA,NA,NA,2.png,6.png,0,NA,NA
trials,500,eval_first,c1,3,31,2,7,neutral,acquisition,7009.JPG,9.png,0,NA,NA
trials,500,eval_first,c1,3,32,2,8,negative,acquisition,9331.JPG,7.png,0,NA,NA
trials,500,eval_first,c1,3,33,2,7,neutral,extinction,empty.png,23.png,0,NA,NA
trials,500,eval_first,c1,3,34,2,8,neutral,acquisition,7009.JPG,9.png,0,NA,NA
trials,500,eval_first,c1,3,35,2,7,positive,acquisition,1460.JPG,20.png,0,NA,NA
trials,500,eval_first,c1,3,36,2,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,500,eval_first,c1,3,37,2,NA,NA,NA,empty.png,27.png,0,NA,NA
trials,500,eval_first,c1,3,38,2,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,500,eval_first,c1,3,39,2,NA,NA,NA,5250.JPG,5970.JPG,0,NA,NA
trials,500,eval_first,c1,3,40,2,9,positive,extinction,empty.png,24.png,0,NA,NA
trials,500,eval_first,c1,3,41,2,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,500,eval_first,c1,3,42,2,7,neutral,extinction,empty.png,17.png,0,NA,NA
trials,500,eval_first,c1,3,43,2,NA,NA,NA,empty.png,5780.JPG,0,NA,NA
trials,500,eval_first,c1,3,44,2,8,neutral,extinction,empty.png,17.png,0,NA,NA
trials,500,eval_first,c1,3,45,2,NA,NA,NA,empty.png,19.png,0,NA,NA
trials,500,eval_first,c1,3,46,2,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,500,eval_first,c1,3,47,2,8,negative,extinction,empty.png,8.png,0,NA,NA
trials,500,eval_first,c1,3,48,2,NA,NA,NA,19.png,empty.png,0,NA,NA
trials,500,eval_first,c1,3,49,2,8,positive,extinction,empty.png,10.png,0,NA,NA
trials,500,eval_first,c1,3,50,2,NA,NA,NA,27.png,empty.png,0,NA,NA
trials,500,eval_first,c1,3,51,2,NA,NA,NA,empty.png,5780.JPG,0,NA,NA
trials,500,eval_first,c1,3,52,2,NA,NA,NA,2.png,6.png,0,NA,NA
trials,500,eval_first,c1,3,53,2,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,500,eval_first,c1,3,54,2,NA,NA,NA,5250.JPG,5970.JPG,0,NA,NA
trials,500,eval_first,c1,3,55,2,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,500,eval_first,c1,3,56,2,9,neutral,extinction,empty.png,17.png,0,NA,NA
trials,500,eval_first,c1,3,57,2,NA,NA,NA,5660.JPG,9000.JPG,0,NA,NA
trials,500,eval_first,c1,3,58,2,7,negative,extinction,empty.png,18.png,0,NA,NA
trials,500,eval_first,c1,3,59,2,7,positive,acquisition,1750.JPG,21.png,0,NA,NA
trials,500,eval_first,c1,3,60,2,9,neutral,acquisition,7006.JPG,11.png,1,object,2465
trials,500,eval_first,c1,3,61,2,9,neutral,acquisition,7002.JPG,14.png,0,NA,NA
trials,500,eval_first,c1,3,62,2,7,positive,acquisition,1500.JPG,5.png,0,NA,NA
trials,500,eval_first,c1,3,63,2,9,negative,acquisition,9432.JPG,26.png,1,human,2012
trials,500,eval_first,c1,3,64,2,8,negative,extinction,empty.png,18.png,0,NA,NA
trials,500,eval_first,c1,3,65,2,NA,NA,NA,5870.JPG,9280.JPG,0,NA,NA
trials,500,eval_first,c1,3,66,2,8,negative,acquisition,9265.JPG,12.png,0,NA,NA
trials,500,eval_first,c1,3,67,2,8,neutral,extinction,empty.png,23.png,0,NA,NA
trials,500,eval_first,c1,3,68,2,9,negative,acquisition,9265.JPG,12.png,0,NA,NA
trials,500,eval_first,c1,3,69,2,9,negative,extinction,empty.png,18.png,0,NA,NA
trials,500,eval_first,c1,3,70,2,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,500,eval_first,c1,3,71,2,8,positive,acquisition,1750.JPG,21.png,0,NA,NA
trials,500,eval_first,c1,3,72,2,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,500,eval_first,c1,3,73,2,9,negative,acquisition,9331.JPG,7.png,0,NA,NA
trials,500,eval_first,c1,3,74,2,NA,NA,NA,empty.png,13.png,0,NA,NA
trials,500,eval_first,c1,3,75,2,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,500,eval_first,c1,3,76,2,NA,NA,NA,22.png,15.png,0,NA,NA
trials,500,eval_first,c1,3,77,2,8,positive,acquisition,1500.JPG,5.png,0,NA,NA
trials,500,eval_first,c1,3,78,2,8,negative,extinction,empty.png,4.png,0,NA,NA
trials,500,eval_first,c1,3,79,2,8,positive,acquisition,1460.JPG,20.png,0,NA,NA
trials,500,eval_first,c1,3,80,2,9,neutral,extinction,empty.png,23.png,1,nothing,2462
trials,500,eval_first,c1,3,81,2,8,neutral,extinction,empty.png,3.png,0,NA,NA
